VendorNumber,VendorName,Brand,PurchasePrice,Description,Actual_price,Volume,TotalPurchaseQuantity,Total_Purchase_Dollars,Total_Sales_Quantity,Total_Sales_Dollars,Total_Sales_Price,Total_Excise_Tax,TotalFreight,Profit,ROI,Profit_Margin,StockTurnover,Sales_Per_Purchase
3252,E & J GALLO WINERY,16289,5.19,Barefoot Bubbly Pink Moscato,7.99,750.0,21197,110012.43000000001,21288.0,169534.88,64542.99,2379.01,61966.91,59522.45,0.5410520429373299,35.109264830930364,91.0,1.0042930603387272
8673,STE MICHELLE WINE ESTATES,14129,6.01,14 Hands Hot to Trot Red,8.95,750.0,18304,110007.04000000001,18972.0,168780.04,62372.15,2120.83,15919.7,58773.0,0.5342658069883527,34.82224556884807,668.0,1.0364947552447552
3252,E & J GALLO WINERY,44511,9.49,MacMurray Ranch C Cst Pnt Nr,15.49,750.0,11590,109989.09999999999,12155.0,186135.73,78515.81999999999,1356.17,61966.91,76146.63000000002,0.6923106926049947,40.90919567135231,565.0,1.048748921484038
8673,STE MICHELLE WINE ESTATES,32108,10.31,Erath Pnt Nr Oregon,14.99,750.0,10667,109976.77,10493.0,164008.15,76002.46,1169.56,15919.7,54031.37999999999,0.4912981168659526,32.94432624232393,-174.0,0.9836880097496953
3960,DIAGEO NORTH AMERICA INC,3821,8.2,Smirnoff Vanilla Vodka,10.99,750.0,13363,109576.6,13161.0,159783.39,100968.86,10367.75,257032.07,50206.79000000001,0.45818897465334757,31.421782952533427,-202.0,0.9848836339145401
4425,MARTIGNETTI COMPANIES,10609,7.84,Oyster Bay Chard Marlboro,11.99,750.0,13963,109469.92,12925.0,127787.99,37366.67,1447.71,144929.24,18318.070000000007,0.16733427776324317,14.334735212597058,-1038.0,0.9256606746401204
3960,DIAGEO NORTH AMERICA INC,388,11.41,Smirnoff 80 Proof,14.49,1000.0,9591,109433.31,9362.0,135655.38,59916.15,9830.1,257032.07,26222.070000000007,0.23961689544070272,19.329915260272028,-229.0,0.9761234490668335
2561,EDRINGTON AMERICAS,2954,35.87,Highland Park 12 Yr Single,49.99,750.0,3035,108865.45,2751.0,138993.49,108444.56,2169.21,9654.5,30128.039999999994,0.2767456525463312,21.675864099822224,-284.0,0.9064250411861614
1392,CONSTELLATION BRANDS INC,6976,12.74,Ruffino Chianti Clsc RSV Tan,18.99,750.0,8540,108799.59999999999,8491.0,167311.09,79659.70999999999,945.95,79528.99,58511.490000000005,0.5377914073213506,34.971674621210106,-49.0,0.9942622950819672
3960,DIAGEO NORTH AMERICA INC,4135,0.78,Smirnoff Blueberry Vodka,0.99,50.0,139240,108607.2,138962.0,137572.38,18979.29,7284.71,257032.07,28965.180000000008,0.2666966830928337,21.054502364500784,-278.0,0.9980034472852628
3252,E & J GALLO WINERY,4502,16.17,E & J XO Brandy,21.99,1750.0,6695,108258.15,6639.0,145991.61,102561.35999999999,12203.62,61966.91,37733.45999999999,0.34855075576296096,25.846320894741826,-56.0,0.9916355489171023
7239,REMY COINTREAU USA INC,4528,106.86,Remy Martin XO Cognac,139.99,750.0,1013,108249.18,851.0,129066.49,100698.38,671.03,16978.67,20817.310000000012,0.1923091703789351,16.129136230480903,-162.0,0.8400789733464955
9552,M S WALKER INC,4153,9.59,Jenkins Rum,11.99,1750.0,11283,108203.97,11208.0,138811.92,77310.88,20596.43,55551.82,30607.95000000001,0.2828727079052646,22.049943549516506,-75.0,0.9933528316936985
12546,JIM BEAM BRANDS COMPANY,4291,10.39,Ronrico Gold,12.99,1750.0,10407,108128.73000000001,10279.0,133524.21,80070.36,18890.28,123880.97,25395.47999999998,0.23486338922134736,19.019382327744147,-128.0,0.9877005861439416
8112,MOET HENNESSY USA INC,2606,79.36,Glenmorangie Original 18Yr,115.99,750.0,1362,108088.32,1230.0,126639.7,105763.75,970.37,48347.26,18551.37999999999,0.1716316804627918,14.64894499908006,-132.0,0.9030837004405287
9552,M S WALKER INC,4488,8.02,Zhenka Tropical Dark Rum,13.49,1750.0,13439,107780.78,13203.0,157493.97,33235.79,24259.48,55551.82,49713.19,0.4612435538135835,31.565138652610003,-236.0,0.98243916958107
1587,VINEYARD BRANDS INC,19224,12.74,Miraval Cotes de Prvnce Rose,18.99,750.0,8457,107742.18,8246.0,165657.54,54952.74,922.5400000000001,6070.09,57915.360000000015,0.5375365525368061,34.96089583365781,-211.0,0.9750502542272673
3960,DIAGEO NORTH AMERICA INC,2780,28.46,Bulleit 10 Yr Old Bourbon,40.99,750.0,3780,107578.8,3335.0,134604.65,96994.99,2628.88,257032.07,27025.84999999999,0.2512191063666818,20.077946787128077,-445.0,0.8822751322751323
4692,KOBRAND CORPORATION,24188,8.55,St Francis Cab Svgn Sonoma,15.99,750.0,12531,107140.05,12604.0,197484.76,91165.12,1405.3,9139.38,90344.71,0.843239386205252,45.7476870620295,73.0,1.0058255526294788
7153,PINE STATE TRADING CO,435,12.79,Il Tramonto Limoncello,17.99,750.0,8351,106809.29,7807.0,132009.93,83425.01,6150.78,15884.82,25200.64,0.23594052539811847,19.089957853928112,-544.0,0.9348581008262483
3960,DIAGEO NORTH AMERICA INC,1848,47.01,Oban Little Bay Single Malt,62.99,750.0,2259,106195.59,2242.0,135382.58000000002,99086.61,1767.26,257032.07,29186.99000000002,0.2748418272359523,21.558896277497457,-17.0,0.9924745462594068
3960,DIAGEO NORTH AMERICA INC,7143,18.25,Smirnoff Watermelon Vodka,22.99,1750.0,5814,106105.5,5078.0,100067.21999999999,67062.95,9332.92,257032.07,-6038.280000000013,-0.056908265829763896,-6.034223794765173,-736.0,0.8734090127278982
1392,CONSTELLATION BRANDS INC,3356,4.47,Svedka Vodka,5.99,375.0,23734,106090.98,23544.0,146876.56,83847.21,9246.61,79528.99,40785.58,0.38443965735824104,27.768610593821098,-190.0,0.9919946068930648
1392,CONSTELLATION BRANDS INC,25269,4.62,R Mondavi Cab Svgn Pvt Sel,7.99,750.0,22961,106079.81999999999,22456.0,188333.86000000002,60354.560000000005,2512.81,79528.99,82254.04000000002,0.7753976203956608,43.674589370174864,-505.0,0.9780061843996342
9552,M S WALKER INC,44494,4.5,Smoking Loon Pnt Grigio Cal,6.79,750.0,23567,106051.5,21783.0,169510.57,60738.47,2436.3,55551.82,63459.07000000001,0.5983797494613466,37.43664480627963,-1784.0,0.9243009292654983
1392,CONSTELLATION BRANDS INC,12212,10.52,Black Box Svgn Bl,16.99,3000.0,10080,106041.59999999999,9296.0,165918.04,93047.04,4183.2,79528.99,59876.44000000002,0.5646504767940131,36.08796246628758,-784.0,0.9222222222222223
1392,CONSTELLATION BRANDS INC,40193,4.83,Mark West Chard Sonoma Cnty,9.99,750.0,21905,105801.15,19277.0,175833.73,57374.950000000004,2156.92,79528.99,70032.58000000002,0.661926453540439,39.82886559933638,-2628.0,0.8800273910066195
4425,MARTIGNETTI COMPANIES,26383,7.89,Buehler Chard RRV,15.99,750.0,13406,105773.34,12974.0,161330.26,51443.76,1451.8300000000002,144929.24,55556.92000000001,0.5252450192080539,34.43676344413008,-432.0,0.9677756228554378
9165,ULTRA BEVERAGE COMPANY LLP,27556,8.9,Querceto Chianti Clsc RSV,12.99,750.0,11867,105616.3,10885.0,143436.15,39279.51,1219.3700000000001,68054.7,37819.84999999999,0.3580872460027476,26.36702811669164,-982.0,0.9172495154630488
8004,SAZERAC CO INC,5170,9.99,Dr McGillicuddy's Apple Pie,13.99,750.0,10552,105414.48,10564.0,148198.36000000002,92465.17,8322.53,50293.62,42783.88000000002,0.4058634070006324,28.869334316520114,12.0,1.0011372251705837
4425,MARTIGNETTI COMPANIES,19948,10.06,Josh Cellars Pnt Nr,15.99,750.0,10476,105388.56,10040.0,165773.68,67719.26999999999,1121.0900000000001,144929.24,60385.119999999995,0.5729760421814284,36.4262408845602,-436.0,0.9583810614738449
8112,MOET HENNESSY USA INC,44717,9.08,Dom Chandon Rose Spklg,13.99,750.0,11602,105346.16,11086.0,165981.13999999998,65493.2,1238.3700000000001,48347.26,60634.97999999998,0.5755784548767604,36.53124686334844,-516.0,0.9555249094983623
12546,JIM BEAM BRANDS COMPANY,8236,1.07,Jim Beam,1.49,50.0,98086,104952.02,98300.0,146467.0,26277.64,5147.99,123880.97,41514.979999999996,0.3955615146807083,28.344255019902093,214.0,1.0021817588646698
1128,BROWN-FORMAN CORP,1244,12.79,Jack Daniels Winter Jack,17.99,750.0,8197,104839.63,7783.0,124092.17,41547.92,6127.84,68601.68,19252.539999999994,0.18363800024857005,15.514709751630578,-414.0,0.9494937172136148
3924,HEAVEN HILL DISTILLERIES,8840,7.96,Burnetts Gin,10.99,1750.0,13167,104809.31999999999,13255.0,166549.45,80522.77,24356.82,14069.87,61740.13000000002,0.5890709910149214,37.07014943609842,88.0,1.0066833751044277
8004,SAZERAC CO INC,1281,11.19,Benchmark Old #8 Bourbon,14.99,1750.0,9359,104727.21,8444.0,139130.56,89673.8,15519.48,50293.62,34403.34999999999,0.32850440682989634,24.727385557852994,-915.0,0.9022331445667272
9165,ULTRA BEVERAGE COMPANY LLP,4979,57.14,Patron Silver Tequila,79.99,1000.0,1831,104623.34,1395.0,106496.04999999999,78754.7,1464.75,68054.7,1872.7099999999919,0.01789954325679138,1.7584783660990169,-436.0,0.7618787547788094
1128,BROWN-FORMAN CORP,2518,36.49,Woodford Reserve Double Oak,49.99,750.0,2867,104616.83,2801.0,147315.99,118517.49,2208.9,68601.68,42699.15999999999,0.40814809624799364,28.984742253709182,-66.0,0.9769794209975584
12546,JIM BEAM BRANDS COMPANY,4806,11.71,Leroux Blackberry Brandy,14.99,1750.0,8933,104605.43000000001,8935.0,135805.65,68384.96,16419.02,123880.97,31200.219999999987,0.2982657783635131,22.97416933684275,2.0,1.0002238889510802
2000,SOUTHERN WINE & SPIRITS NE,6649,7.87,Wente Morning Fog Chard,11.99,750.0,13289,104584.43,12819.0,161133.81,68701.43000000001,1430.29,19016.59,56549.380000000005,0.5407055333188698,35.094670696361,-470.0,0.9646324027391076
4425,MARTIGNETTI COMPANIES,43362,68.93,Silver Oak Cab Svgn Napa,109.99,750.0,1517,104566.81,1759.0,188877.73,95499.42,195.77,144929.24,84310.92000000001,0.8062875782478208,44.637829986626805,242.0,1.1595253790375741
8673,STE MICHELLE WINE ESTATES,6451,6.03,Columbia Crest G E Cab Svgn,8.99,750.0,17332,104511.96,19856.0,183749.32,61184.840000000004,2220.9,15919.7,79237.36,0.7581654769463705,43.122532371820476,2524.0,1.1456265866605124
12546,JIM BEAM BRANDS COMPANY,1415,10.39,Old Grand Dad,14.99,750.0,10058,104502.62000000001,9981.0,138847.19,78608.48,7861.87,123880.97,34344.56999999999,0.32864793246331997,24.735516793677995,-77.0,0.992344402465699
9165,ULTRA BEVERAGE COMPANY LLP,41212,10.52,A to Z Pnt Gris Ore,15.99,750.0,9928,104442.56,9141.0,121242.67,54568.659999999996,1019.75,68054.7,16800.11,0.16085501925651766,13.85659850612,-787.0,0.9207292506043513
17035,PERNOD RICARD USA,4896,14.05,Hiram Walker Coffee Brandy,17.99,1750.0,7432,104419.59999999999,7418.0,135315.81999999998,76885.93,13632.76,123780.22,30896.219999999987,0.2958852552585912,22.83267396229058,-14.0,0.9981162540365985
3252,E & J GALLO WINERY,39479,5.29,Barefoot Premium X-Dry,9.99,750.0,19737,104408.73,18801.0,150188.07,51681.21,2103.11,61966.91,45779.34000000001,0.43846276072891616,30.481342492782552,-936.0,0.9525763793889649
8004,SAZERAC CO INC,3227,6.86,Taaka Gin,8.99,1750.0,15217,104388.62,15134.0,137494.66,64501.07,27808.12,50293.62,33106.04000000001,0.31714223255370183,24.078055104103687,-83.0,0.9945455740290464
1485,CASTLE BRANDS CORP.,1271,37.59,Jeffersons Reserve Bourbon,49.99,750.0,2774,104274.66,2654.0,133278.46,110672.97,2093.42,8497.59,29003.79999999999,0.2781481138370529,21.761806071288632,-120.0,0.9567411679884643
